Timestamp,Longitude,Latitude,Operatorname,NetworkTech,Level,Speed,Altitude,Scenario,Mobility
2026.01.30_17.43.13,86.877796,23.716108,405840,4G,-92,13,103,bike,vehicular
2026.01.30_17.43.14,86.877805,23.716051,405840,4G,-92,12,102,bike,vehicular
2026.01.30_17.43.14,86.877805,23.716051,405840,4G,-92,12,102,bike,vehicular
2026.01.30_17.43.15,86.877805,23.716051,405840,4G,-92,12,102,bike,vehicular
2026.01.30_17.43.16,86.877808,23.715996,405840,4G,-92,10,100,bike,vehicular
2026.01.30_17.43.16,86.877808,23.715996,405840,4G,-92,10,100,bike,vehicular
2026.01.30_17.43.17,86.877808,23.715996,405840,4G,-92,10,100,bike,vehicular
2026.01.30_17.43.18,86.877801,23.715936,405840,4G,-92,10,100,bike,vehicular
2026.01.30_17.43.18,86.877801,23.715936,405840,4G,-92,10,100,bike,vehicular
2026.01.30_17.43.19,86.877801,23.715936,405840,4G,-92,10,100,bike,vehicular
2026.01.30_17.43.20,86.877756,23.715878,405840,4G,-92,10,99,bike,vehicular
2026.01.30_17.43.20,86.877756,23.715878,405840,4G,-92,10,99,bike,vehicular
2026.01.30_17.43.21,86.877756,23.715878,405840,4G,-92,10,99,bike,vehicular
2026.01.30_17.43.22,86.877708,23.715835,405840,4G,-92,11,99,bike,vehicular
2026.01.30_17.43.22,86.877708,23.715835,405840,4G,-92,11,99,bike,vehicular
2026.01.30_17.43.23,86.877708,23.715835,405840,4G,-80,11,99,bike,vehicular
2026.01.30_17.43.24,86.877666,23.715806,405840,4G,-80,10,99,bike,vehicular
2026.01.30_17.43.24,86.877666,23.715806,405840,4G,-80,10,99,bike,vehicular
2026.01.30_17.43.25,86.877666,23.715806,405840,4G,-80,10,99,bike,vehicular
2026.01.30_17.43.26,86.877611,23.715786,405840,4G,-80,11,100,bike,vehicular
2026.01.30_17.43.26,86.877611,23.715786,405840,4G,-80,11,100,bike,vehicular
2026.01.30_17.43.28,86.877611,23.715786,405840,4G,-80,11,100,bike,vehicular
2026.01.30_17.43.28,86.877548,23.715773,405840,4G,-80,11,100,bike,vehicular
2026.01.30_17.43.29,86.877548,23.715773,405840,4G,-80,11,100,bike,vehicular
2026.01.30_17.43.30,86.877548,23.715773,405840,4G,-80,11,100,bike,vehicular
2026.01.30_17.43.30,86.877469,23.715756,405840,4G,-80,11,99,bike,vehicular
2026.01.30_17.43.31,86.877469,23.715756,405840,4G,-80,11,99,bike,vehicular
2026.01.30_17.43.32,86.877469,23.715756,405840,4G,-80,11,99,bike,vehicular
2026.01.30_17.43.32,86.87739,23.715748,405840,4G,-80,12,99,bike,vehicular
2026.01.30_17.43.33,86.87739,23.715748,405840,4G,-80,12,99,bike,vehicular
2026.01.30_17.43.34,86.87739,23.715748,405840,4G,-70,12,99,bike,vehicular
2026.01.30_17.43.34,86.877303,23.715735,405840,4G,-70,13,97,bike,vehicular
2026.01.30_17.43.35,86.877303,23.715735,405840,4G,-70,13,97,bike,vehicular
2026.01.30_17.43.35,86.877255,23.71572,405840,4G,-70,14,98,bike,vehicular
2026.01.30_17.43.36,86.877255,23.71572,405840,4G,-70,14,98,bike,vehicular
2026.01.30_17.43.37,86.877255,23.71572,405840,4G,-70,14,98,bike,vehicular
2026.01.30_17.43.37,86.877176,23.715691,405840,4G,-70,14,98,bike,vehicular
2026.01.30_17.43.38,86.877176,23.715691,405840,4G,-70,14,98,bike,vehicular
2026.01.30_17.43.39,86.877176,23.715691,405840,4G,-70,14,98,bike,vehicular
2026.01.30_17.43.39,86.877138,23.715661,405840,4G,-70,12,97,bike,vehicular
2026.01.30_17.45.14,86.877138,23.715661,405840,4G,-79,0,97,bike,vehicular
2026.01.30_17.45.14,86.877138,23.715661,405840,4G,-79,0,97,bike,vehicular
2026.01.30_17.45.16,86.877138,23.715661,405840,4G,-79,0,97,bike,vehicular
2026.01.30_17.45.16,86.877138,23.715661,405840,4G,-79,0,97,bike,vehicular
2026.01.30_17.45.16,86.877138,23.715661,405840,4G,-77,0,97,bike,vehicular
2026.01.30_17.45.18,86.877138,23.715661,405840,4G,-77,0,97,bike,vehicular
2026.01.30_17.45.18,86.875761,23.713698,405840,4G,-77,2,100,bike,vehicular
2026.01.30_17.45.18,86.875761,23.713698,405840,4G,-77,2,100,bike,vehicular
2026.01.30_17.45.19,86.875761,23.713698,405840,4G,-77,2,100,bike,vehicular
2026.01.30_17.45.20,86.875761,23.713698,405840,4G,-77,2,100,bike,vehicular
2026.01.30_17.45.21,86.875761,23.713698,405840,4G,-77,2,100,bike,vehicular
