Timestamp,Longitude,Latitude,Operatorname,NetworkTech,Level,Speed,Altitude,Scenario,Mobility
2026.01.31_17.10.13,86.875759,23.713821,405840,4G,-75,4,81,outdoor,pedestrian
2026.01.31_17.10.14,86.875759,23.713821,405840,4G,-75,4,81,outdoor,pedestrian
2026.01.31_17.10.15,86.875759,23.713821,405840,4G,-76,4,81,outdoor,pedestrian
2026.01.31_17.10.16,86.875759,23.713821,405840,4G,-76,4,81,outdoor,pedestrian
2026.01.31_17.10.17,86.875759,23.713821,405840,4G,-79,4,81,outdoor,pedestrian
2026.01.31_17.10.17,86.875759,23.713821,405840,4G,-79,4,81,outdoor,pedestrian
2026.01.31_17.10.17,86.875759,23.713821,405840,4G,-79,4,81,outdoor,pedestrian
2026.01.31_17.10.18,86.875759,23.713821,405840,4G,-79,4,81,outdoor,pedestrian
2026.01.31_17.10.19,86.875759,23.713821,405840,4G,-79,4,81,outdoor,pedestrian
2026.01.31_17.10.20,86.875759,23.713821,405840,4G,-79,0,81,outdoor,pedestrian
2026.01.31_17.10.21,86.875759,23.713821,405840,4G,-81,0,81,outdoor,pedestrian
2026.01.31_17.10.22,86.875753,23.713776,405840,4G,-81,2,81,outdoor,pedestrian
2026.01.31_17.10.22,86.875753,23.713776,405840,4G,-81,2,81,outdoor,pedestrian
2026.01.31_17.10.23,86.875753,23.713776,405840,4G,-81,2,81,outdoor,pedestrian
